TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,current_games,current_minutes,previous_games,previous_minutes,selection_score,FROM_YEAR,TO_YEAR
1610612756,2025,0,Jordan Goodwin,Jordan,jordan-goodwin,23,G,6-3,215.0,"OCT 23, 1998",27.0,4,St. Louis,1630692,Awarded on Waivers on 07/23/25,1610612756,PHX,Phoenix Suns,70.0,1576.0,29.0,542.0,2858.4,2021,2025
1610612757,2025,0,Toumani Camara,Toumani,toumani-camara,33,F,6-7,230.0,"MAY 08, 2000",26.0,2,Dayton,1641739,Traded from PHX on 09/27/23,1610612757,POR,Portland Trail Blazers,82.0,2729.0,78.0,2550.0,5880.0,2023,2025
1610612757,2025,0,Deni Avdija,Deni,deni-avdija,8,F,6-8,228.0,"JAN 03, 2001",25.0,5,Maccabi Tel Aviv,1630166,Traded from WAS on 07/06/24,1610612757,POR,Portland Trail Blazers,66.0,2201.0,72.0,2161.0,4877.7,2020,2025
1610612757,2025,0,Donovan Clingan,Donovan,donovan-clingan,23,C,7-2,280.0,"FEB 23, 2004",22.0,1,Connecticut,1642270,#7 Pick in 2024 Draft,1610612757,POR,Portland Trail Blazers,77.0,2093.0,67.0,1326.0,4260.2,2024,2025
1610612757,2025,0,Shaedon Sharpe,Shaedon,shaedon-sharpe,17,G,6-5,210.0,"MAY 30, 2003",22.0,3,Kentucky,1631101,#7 Pick in 2022 Draft,1610612757,POR,Portland Trail Blazers,50.0,1471.0,72.0,2248.0,4048.6,2022,2025
1610612757,2025,0,Jrue Holiday,Jrue,jrue-holiday,5,G,6-4,220.0,"JUN 12, 1990",35.0,16,UCLA,201950,Traded from BOS on 07/07/25,1610612757,POR,Portland Trail Blazers,53.0,1558.0,62.0,1901.0,3852.7,2009,2025
1610612757,2025,0,Jerami Grant,Jerami,jerami-grant,9,F,6-7,213.0,"MAR 12, 1994",32.0,11,Syracuse,203924,Traded from DET on 07/06/22,1610612757,POR,Portland Trail Blazers,57.0,1697.0,47.0,1525.0,3663.5,2014,2025
1610612757,2025,0,Vít Krejčí,Vít,vít-krejčí,27,G,6-8,195.0,"JUN 19, 2000",25.0,4,Zaragoza,1630249,Traded from ATL on 02/01/26,1610612757,POR,Portland Trail Blazers,65.0,1389.0,57.0,1153.0,3245.1,2021,2025
1610612757,2025,0,Kris Murray,Kris,kris-murray,24,F,6-8,218.0,"AUG 19, 2000",25.0,2,Iowa,1631200,#23 Pick in 2023 Draft,1610612757,POR,Portland Trail Blazers,57.0,1337.0,69.0,1041.0,3118.7,2023,2025
1610612757,2025,0,Scoot Henderson,Scoot,scoot-henderson,0,G,6-3,207.0,"FEB 03, 2004",22.0,2,NBA G League Ignite,1630703,#3 Pick in 2023 Draft,1610612757,POR,Portland Trail Blazers,30.0,747.0,66.0,1760.0,2741.0,2023,2025
1610612757,2025,0,Sidy Cissoko,Sidy,sidy-cissoko,91,G,6-6,220.0,"APR 02, 2004",22.0,2,NBA G League Ignite,1631321,Signed on 02/08/25,1610612757,POR,Portland Trail Blazers,75.0,1434.0,22.0,114.0,2417.8,2023,2025
1610612758,2025,0,DeMar DeRozan,DeMar,demar-derozan,10,G-F,6-6,220.0,"AUG 07, 1989",36.0,16,Southern California,201942,Traded from CHI on 07/08/24,1610612758,SAC,Sacramento Kings,77.0,2411.0,77.0,2767.0,5656.9,2009,2025
1610612758,2025,0,Russell Westbrook,Russell,russell-westbrook,18,G,6-4,200.0,"NOV 12, 1988",37.0,17,UCLA,201566,Signed on 10/16/25,1610612758,SAC,Sacramento Kings,64.0,1853.0,75.0,2094.0,4483.8,2008,2025
1610612758,2025,0,Zach LaVine,Zach,zach-lavine,8,G,6-5,200.0,"MAR 10, 1995",31.0,11,UCLA,203897,Traded from CHI on 02/03/25,1610612758,SAC,Sacramento Kings,39.0,1226.0,74.0,2610.0,3961.0,2014,2025
1610612758,2025,0,Malik Monk,Malik,malik-monk,0,G,6-3,200.0,"FEB 04, 1998",28.0,8,Kentucky,1628370,Signed on 07/06/22,1610612758,SAC,Sacramento Kings,62.0,1363.0,65.0,2054.0,3875.8,2017,2025
1610612758,2025,0,Precious Achiuwa,Precious,precious-achiuwa,9,F,6-8,243.0,"SEP 19, 1999",26.0,5,Memphis,1630173,Signed on 11/04/25,1610612758,SAC,Sacramento Kings,73.0,1749.0,57.0,1168.0,3695.6,2020,2025
1610612758,2025,0,Keegan Murray,Keegan,keegan-murray,13,F,6-8,225.0,"AUG 19, 2000",25.0,3,Iowa,1631099,#4 Pick in 2022 Draft,1610612758,SAC,Sacramento Kings,23.0,795.0,76.0,2606.0,3381.2,2022,2025
1610612758,2025,0,De'Andre Hunter,De'Andre,deandre-hunter,15,F-G,6-7,221.0,"DEC 02, 1997",28.0,6,Virginia,1629631,Traded from CLE on 02/01/26,1610612758,SAC,Sacramento Kings,45.0,1177.0,64.0,1742.0,3294.3999999999996,2019,2025
1610612758,2025,0,Domantas Sabonis,Domantas,domantas-sabonis,11,F-C,6-10,240.0,"MAY 03, 1996",30.0,9,Gonzaga,1627734,Traded from IND on 02/08/22,1610612758,SAC,Sacramento Kings,19.0,565.0,70.0,2428.0,2944.6,2016,2025
1610612758,2025,0,Maxime Raynaud,Maxime,maxime-raynaud,42,C,7-1,250.0,"APR 07, 2003",23.0,R,Stanford,1642875,#42 Pick in 2025 Draft,1610612758,SAC,Sacramento Kings,74.0,1968.0,0.0,0.0,2708.0,2025,2025
1610612758,2025,0,Nique Clifford,Nique,nique-clifford,5,G,6-5,175.0,"FEB 09, 2002",24.0,R,Colorado State,1642363,Draft Rights Traded from OKC on 06/25/25,1610612758,SAC,Sacramento Kings,75.0,1882.0,0.0,0.0,2632.0,2025,2025
1610612759,2025,0,Julian Champagnie,Julian,julian-champagnie,30,F,6-7,217.0,"JUN 29, 2001",24.0,3,St. John's,1630577,Signed on 02/16/23,1610612759,SAS,San Antonio Spurs,82.0,2267.0,82.0,1933.0,5014.1,2022,2025
1610612759,2025,0,De'Aaron Fox,De'Aaron,deaaron-fox,4,G,6-3,185.0,"DEC 20, 1997",28.0,8,Kentucky,1628368,Traded from SAC on 02/03/25,1610612759,SAS,San Antonio Spurs,72.0,2232.0,62.0,2242.0,4955.4,2017,2025
1610612759,2025,0,Harrison Barnes,Harrison,harrison-barnes,40,F,6-7,225.0,"MAY 30, 1992",33.0,13,North Carolina,203084,Traded from SAC on 07/08/24,1610612759,SAS,San Antonio Spurs,77.0,1989.0,82.0,2230.0,4894.0,2012,2025
1610612759,2025,0,Stephon Castle,Stephon,stephon-castle,5,G,6-6,215.0,"NOV 01, 2004",21.0,1,Connecticut,1642264,#4 Pick in 2024 Draft,1610612759,SAS,San Antonio Spurs,68.0,2036.0,81.0,2162.0,4796.4,2024,2025
1610612759,2025,0,Devin Vassell,Devin,devin-vassell,24,G-F,6-5,200.0,"AUG 23, 2000",25.0,5,Florida State,1630170,#11 Pick in 2020 Draft,1610612759,SAS,San Antonio Spurs,67.0,2045.0,64.0,1984.0,4551.8,2020,2025
1610612759,2025,0,Keldon Johnson,Keldon,keldon-johnson,3,F-G,6-6,220.0,"OCT 11, 1999",26.0,6,Kentucky,1629640,#29 Pick in 2019 Draft,1610612759,SAS,San Antonio Spurs,82.0,1910.0,77.0,1831.0,4550.7,2019,2025
1610612759,2025,0,Victor Wembanyama,Victor,victor-wembanyama,1,F-C,7-4,235.0,"JAN 04, 2004",22.0,2,Metropolitans 92,1641705,#1 Pick in 2023 Draft,1610612759,SAS,San Antonio Spurs,64.0,1867.0,46.0,1526.0,3897.2,2023,2025
1610612759,2025,0,Luke Kornet,Luke,luke-kornet,7,C-F,7-1,250.0,"JUL 15, 1995",30.0,8,Vanderbilt,1628436,Signed on 07/07/25,1610612759,SAS,San Antonio Spurs,68.0,1428.0,73.0,1364.0,3573.8,2017,2025
1610612759,2025,0,Dylan Harper,Dylan,dylan-harper,2,G,6-5,215.0,"MAR 02, 2006",20.0,R,Rutgers,1642844,#2 Pick in 2025 Draft,1610612759,SAS,San Antonio Spurs,69.0,1559.0,0.0,0.0,2249.0,2025,2025
1610612759,2025,0,Mason Plumlee,Mason,mason-plumlee,45,F-C,7-0,254.0,"MAR 05, 1990",36.0,12,Duke,203486,Signed on 02/17/26,1610612759,SAS,San Antonio Spurs,20.0,172.0,74.0,1300.0,1800.0,2013,2025
1610612761,2025,0,Scottie Barnes,Scottie,scottie-barnes,4,F-G,6-8,237.0,"AUG 01, 2001",24.0,4,Florida State,1630567,#4 Pick in 2021 Draft,1610612761,TOR,Toronto Raptors,80.0,2681.0,65.0,2136.0,5431.2,2021,2025
1610612761,2025,0,Jamal Shead,Jamal,jamal-shead,23,G,6-1,200.0,"JUL 24, 2002",23.0,1,Houston,1642347,Draft Rights Traded from SAC on 06/28/24,1610612761,TOR,Toronto Raptors,82.0,1847.0,75.0,1464.0,4216.8,2024,2025
1610612761,2025,0,RJ Barrett,RJ,rj-barrett,9,F-G,6-6,214.0,"JUN 14, 2000",25.0,6,Duke,1629628,Traded from NYK on 12/30/23,1610612761,TOR,Toronto Raptors,57.0,1724.0,58.0,1868.0,4007.6,2019,2025
1610612761,2025,0,Brandon Ingram,Brandon,brandon-ingram,3,F,6-8,190.0,"SEP 02, 1997",28.0,9,Duke,1627742,Traded from NOP on 02/06/25,1610612761,TOR,Toronto Raptors,77.0,2602.0,18.0,594.0,3913.8,2016,2025
1610612761,2025,0,Immanuel Quickley,Immanuel,immanuel-quickley,5,G,6-2,190.0,"JUN 17, 1999",26.0,5,Kentucky,1630193,Traded from NYK on 12/30/23,1610612761,TOR,Toronto Raptors,70.0,2237.0,33.0,915.0,3808.5,2020,2025
1610612761,2025,0,Sandro Mamukelashvili,Sandro,sandro-mamukelashvili,54,F-C,6-9,240.0,"MAY 23, 1999",27.0,4,Seton Hall,1630572,Signed on 07/03/25,1610612761,TOR,Toronto Raptors,80.0,1752.0,61.0,681.0,3455.7,2021,2025
1610612761,2025,0,Ja'Kobe Walter,Ja'Kobe,jakobe-walter,14,G,6-4,180.0,"SEP 04, 2004",21.0,1,Baylor,1642266,#19 Pick in 2024 Draft,1610612761,TOR,Toronto Raptors,72.0,1471.0,52.0,1104.0,3327.8,2024,2025
1610612761,2025,0,Gradey Dick,Gradey,gradey-dick,1,G-F,6-7,200.0,"NOV 20, 2003",22.0,2,Kansas,1641711,#13 Pick in 2023 Draft,1610612761,TOR,Toronto Raptors,76.0,1067.0,54.0,1591.0,3318.7,2023,2025
1610612761,2025,0,Jakob Poeltl,Jakob,jakob-poeltl,19,C,7-0,253.0,"OCT 15, 1995",30.0,9,Utah,1627751,Traded from SAS on 02/09/23,1610612761,TOR,Toronto Raptors,46.0,1150.0,57.0,1687.0,3189.8999999999996,2016,2025
1610612761,2025,0,Jamison Battle,Jamison,jamison-battle,77,F,6-7,220.0,"MAY 10, 2001",25.0,1,Ohio State,1642419,Signed on 07/16/24,1610612761,TOR,Toronto Raptors,61.0,519.0,59.0,1040.0,2270.0,2024,2025
1610612762,2025,0,Keyonte George,Keyonte,keyonte-george,3,G,6-4,185.0,"NOV 08, 2003",22.0,2,Baylor,1641718,#16 Pick in 2023 Draft,1610612762,UTA,Utah Jazz,54.0,1786.0,67.0,2106.0,4269.2,2023,2025
1610612762,2025,0,Kyle Filipowski,Kyle,kyle-filipowski,22,C,6-11,250.0,"NOV 07, 2003",22.0,1,Duke,1642271,#32 Pick in 2024 Draft,1610612762,UTA,Utah Jazz,77.0,1802.0,72.0,1518.0,4138.6,2024,2025
1610612762,2025,0,Brice Sensabaugh,Brice,brice-sensabaugh,28,F,6-6,235.0,"OCT 30, 2003",22.0,2,Ohio State,1641729,#28 Pick in 2023 Draft,1610612762,UTA,Utah Jazz,75.0,1763.0,71.0,1435.0,4014.5,2023,2025
1610612762,2025,0,Jaren Jackson Jr.,Jaren,jaren-jackson-jr,20,F-C,6-10,242.0,"SEP 15, 1999",26.0,7,Michigan State,1628991,Traded from MEM on 02/03/26,1610612762,UTA,Utah Jazz,48.0,1455.0,74.0,2204.0,3995.8,2018,2025
1610612762,2025,0,Isaiah Collier,Isaiah,isaiah-collier,8,G,6-4,210.0,"OCT 08, 2004",21.0,1,Southern California,1642268,#29 Pick in 2024 Draft,1610612762,UTA,Utah Jazz,59.0,1518.0,71.0,1838.0,3891.6,2024,2025
1610612762,2025,0,Cody Williams,Cody,cody-williams,5,F,6-8,190.0,"NOV 20, 2004",21.0,1,Colorado,1642262,#10 Pick in 2024 Draft,1610612762,UTA,Utah Jazz,67.0,1629.0,50.0,1056.0,3388.2,2024,2025
1610612762,2025,0,Lauri Markkanen,Lauri,lauri-markkanen,23,F-C,7-1,240.0,"MAY 22, 1997",29.0,8,Arizona,1628374,Traded from CLE on 09/03/22,1610612762,UTA,Utah Jazz,42.0,1444.0,47.0,1475.0,3225.5,2017,2025
1610612762,2025,0,Ace Bailey,Ace,ace-bailey,19,F,6-9,200.0,"AUG 13, 2006",19.0,R,Rutgers,1642846,#5 Pick in 2025 Draft,1610612762,UTA,Utah Jazz,72.0,1984.0,0.0,0.0,2704.0,2025,2025
1610612762,2025,0,Jusuf Nurkić,Jusuf,jusuf-nurkić,30,C,6-11,290.0,"AUG 23, 1994",31.0,11,Cedevita,203994,Traded from CHA on 06/29/25,1610612762,UTA,Utah Jazz,41.0,1084.0,51.0,1062.0,2594.4,2014,2025
1610612762,2025,0,Svi Mykhailiuk,Svi,svi-mykhailiuk,10,G-F,6-7,205.0,"JUN 10, 1997",28.0,7,Kansas,1629004,Signed on 08/10/24,1610612762,UTA,Utah Jazz,50.0,1154.0,38.0,759.0,2451.3,2018,2025
1610612764,2025,0,Bub Carrington,Bub,bub-carrington,7,G,6-4,190.0,"JUL 21, 2005",20.0,1,Pittsburgh,1642267,Draft Rights Traded from POR on 07/06/24,1610612764,WAS,Washington Wizards,82.0,2272.0,82.0,2456.0,5385.2,2024,2025
1610612764,2025,0,Bilal Coulibaly,Bilal,bilal-coulibaly,0,G,6-7,195.0,"JUL 26, 2004",21.0,2,Metropolitans 92,1641731,Draft Rights Traded from IND on 06/23/23,1610612764,WAS,Washington Wizards,56.0,1469.0,59.0,1948.0,3805.6,2023,2025
1610612764,2025,0,Kyshawn George,Kyshawn,kyshawn-george,18,F,6-8,200.0,"DEC 12, 2003",22.0,1,Miami,1642273,Draft Rights Traded from NYK on 06/26/24,1610612764,WAS,Washington Wizards,48.0,1389.0,68.0,1802.0,3606.4,2024,2025
1610612764,2025,0,Alex Sarr,Alex,alex-sarr,20,C,7-0,205.0,"APR 26, 2005",21.0,1,Washington Wizards,1642259,#2 Pick in 2024 Draft,1610612764,WAS,Washington Wizards,48.0,1306.0,67.0,1816.0,3526.2,2024,2025
1610612764,2025,0,Justin Champagnie,Justin,justin-champagnie,9,G-F,6-6,206.0,"JUN 29, 2001",24.0,4,Pittsburgh,1630551,Signed on 02/22/24,1610612764,WAS,Washington Wizards,69.0,1377.0,62.0,1339.0,3438.3,2021,2025
1610612764,2025,0,Trae Young,Trae,trae-young,3,G,6-2,164.0,"SEP 19, 1998",27.0,7,Oklahoma,1629027,Traded from ATL on 01/09/26,1610612764,WAS,Washington Wizards,15.0,382.0,76.0,2738.0,2980.6,2018,2025
1610612764,2025,0,Jaden Hardy,Jaden,jaden-hardy,8,G,6-3,198.0,"JUL 05, 2002",23.0,3,NBA G League Ignite,1630702,Traded from DAL on 02/05/26,1610612764,WAS,Washington Wizards,57.0,900.0,57.0,906.0,2503.2,2022,2025
1610612764,2025,0,Anthony Davis,Anthony,anthony-davis,23,F-C,6-10,253.0,"MAR 11, 1993",33.0,13,Kentucky,203076,Traded from DAL on 02/05/26,1610612764,WAS,Washington Wizards,20.0,625.0,51.0,1704.0,2374.8,2012,2025
1610612764,2025,0,Will Riley,Will,will-riley,27,F,6-9,180.0,"FEB 10, 2006",20.0,R,Illinois-Urbana-Champaign,1642860,Draft Rights Traded from UTA on 06/25/25,1610612764,WAS,Washington Wizards,74.0,1631.0,0.0,0.0,2371.0,2025,2025
1610612764,2025,0,D'Angelo Russell,D'Angelo,dangelo-russell,5,G,6-3,193.0,"FEB 23, 1996",30.0,10,Ohio State,1626156,Traded from DAL on 02/05/26,1610612764,WAS,Washington Wizards,26.0,494.0,58.0,1479.0,2195.3,2015,2025
